COMMUNE_NOM,COLL_INSEE,PRENOM_ENFANT,NOMBRE_OCCURENCES,ANNEE
Carrières-sous-Poissy,78123,Sacha,2,2019
Carrières-sous-Poissy,78123,Sadan,1,2019
Carrières-sous-Poissy,78123,Sadok,1,2019
Carrières-sous-Poissy,78123,Safiya,1,2019
Carrières-sous-Poissy,78123,Safwan,2,2019
Carrières-sous-Poissy,78123,Saja,1,2019
Carrières-sous-Poissy,78123,Salim,1,2019
Carrières-sous-Poissy,78123,Sania,1,2019
Carrières-sous-Poissy,78123,Sarah,3,2019
Carrières-sous-Poissy,78123,Sarah-Rosalie,1,2019
Carrières-sous-Poissy,78123,Sebastien,1,2019
Carrières-sous-Poissy,78123,Sephe,1,2019
Carrières-sous-Poissy,78123,Seydina,1,2019
Carrières-sous-Poissy,78123,Sheyma,1,2019
Carrières-sous-Poissy,78123,Siga,1,2019
Carrières-sous-Poissy,78123,Simon,1,2019
Carrières-sous-Poissy,78123,Siméo,1,2019
Carrières-sous-Poissy,78123,Siyana,1,2019
Carrières-sous-Poissy,78123,Soan,1,2019
Carrières-sous-Poissy,78123,Sofia,1,2019
Carrières-sous-Poissy,78123,Sofiane,2,2019
Carrières-sous-Poissy,78123,Sohan,2,2019
Carrières-sous-Poissy,78123,Sohana,1,2019
Carrières-sous-Poissy,78123,Sokhna,1,2019
Carrières-sous-Poissy,78123,Souhayb,1,2019
Carrières-sous-Poissy,78123,Sultan,1,2019
Carrières-sous-Poissy,78123,Swan,1,2019
Carrières-sous-Poissy,78123,Syrine,1,2019
Carrières-sous-Poissy,78123,Tenzin,1,2019
Carrières-sous-Poissy,78123,Terence,1,2019
Carrières-sous-Poissy,78123,Thomas,1,2019
Carrières-sous-Poissy,78123,Théa,1,2019
Carrières-sous-Poissy,78123,Théo,1,2019
Carrières-sous-Poissy,78123,Tim,1,2019
Carrières-sous-Poissy,78123,Timothé,1,2019
Carrières-sous-Poissy,78123,Timéo,2,2019
Carrières-sous-Poissy,78123,Tom,2,2019
Carrières-sous-Poissy,78123,Trycia,1,2019
Carrières-sous-Poissy,78123,Tâhira,1,2019
Carrières-sous-Poissy,78123,Victoria,1,2019
Carrières-sous-Poissy,78123,Vynhel-God'Angèle,1,2019
Carrières-sous-Poissy,78123,Wassim,1,2019
Carrières-sous-Poissy,78123,Weronika,1,2019
Carrières-sous-Poissy,78123,Yacine,1,2019
Carrières-sous-Poissy,78123,Yanis,1,2019
Carrières-sous-Poissy,78123,Yasmin,1,2019
Carrières-sous-Poissy,78123,Yleana,1,2019
Carrières-sous-Poissy,78123,Yousra,1,2019
Carrières-sous-Poissy,78123,Youssef,1,2019
Carrières-sous-Poissy,78123,Zackari,1,2019
Carrières-sous-Poissy,78123,Zakary,1,2019
Carrières-sous-Poissy,78123,Ziad,1,2019
Carrières-sous-Poissy,78123,Zoé,1,2019
Carrières-sous-Poissy,78123,Élysio,1,2019
Carrières-sous-Poissy,78123,Éléanore,1,2019
Carrières-sous-Poissy,78123,Émeline,1,2019
Carrières-sous-Poissy,78123,Éthan,4,2019
Carrières-sous-Poissy,78123,Aalia,1,2020
Carrières-sous-Poissy,78123,Abbie,1,2020
Carrières-sous-Poissy,78123,Abdallah,1,2020
Carrières-sous-Poissy,78123,Adam,4,2020
Carrières-sous-Poissy,78123,Adem,3,2020
Carrières-sous-Poissy,78123,Adrian,1,2020
Carrières-sous-Poissy,78123,Adrien,1,2020
Carrières-sous-Poissy,78123,Adèle,1,2020
Carrières-sous-Poissy,78123,Ahmed,1,2020
Carrières-sous-Poissy,78123,Akemi,1,2020
Carrières-sous-Poissy,78123,Alba,1,2020
Carrières-sous-Poissy,78123,Alex,1,2020
Carrières-sous-Poissy,78123,Alexa,1,2020
Carrières-sous-Poissy,78123,Aleyna,1,2020
Carrières-sous-Poissy,78123,Ali,1,2020
Carrières-sous-Poissy,78123,Alicia,2,2020
Carrières-sous-Poissy,78123,Alix,1,2020
Carrières-sous-Poissy,78123,Aliya,1,2020
Carrières-sous-Poissy,78123,Aliyah,1,2020
Carrières-sous-Poissy,78123,Alyia,1,2020
Carrières-sous-Poissy,78123,Alysa,1,2020
Carrières-sous-Poissy,78123,Ambinintsoa,1,2020
Carrières-sous-Poissy,78123,Ambre,2,2020
Carrières-sous-Poissy,78123,Amina,1,2020
Carrières-sous-Poissy,78123,Aminata,1,2020
Carrières-sous-Poissy,78123,Amir,4,2020
Carrières-sous-Poissy,78123,Amira,2,2020
Carrières-sous-Poissy,78123,Anaella,1,2020
Carrières-sous-Poissy,78123,Anais,2,2020
Carrières-sous-Poissy,78123,Anas,2,2020
Carrières-sous-Poissy,78123,Anaël,1,2020
Carrières-sous-Poissy,78123,Anaël-Cohen,1,2020
Carrières-sous-Poissy,78123,Andreia,1,2020
Carrières-sous-Poissy,78123,Anh-Duy,1,2020
Carrières-sous-Poissy,78123,Anis,1,2020
Carrières-sous-Poissy,78123,Anne-Betty,1,2020
Carrières-sous-Poissy,78123,Antoine,1,2020
Carrières-sous-Poissy,78123,Anya,1,2020
Carrières-sous-Poissy,78123,Apie,1,2020
Carrières-sous-Poissy,78123,Arilès,1,2020
Carrières-sous-Poissy,78123,Arthur,1,2020
Carrières-sous-Poissy,78123,Arwa,1,2020
Carrières-sous-Poissy,78123,Arwen,1,2020
Carrières-sous-Poissy,78123,Asayah,1,2020
Carrières-sous-Poissy,78123,Assiya,1,2020
Carrières-sous-Poissy,78123,Assya,1,2020
Carrières-sous-Poissy,78123,Astrid,1,2020
Carrières-sous-Poissy,78123,Athénaïs,1,2020
Carrières-sous-Poissy,78123,Ava,1,2020
Carrières-sous-Poissy,78123,Aya,1,2020
Carrières-sous-Poissy,78123,Ayden,2,2020
Carrières-sous-Poissy,78123,Aïcha,1,2020
Carrières-sous-Poissy,78123,Aïdi-Aïssa,1,2020
Carrières-sous-Poissy,78123,Aïsha,2,2020
Carrières-sous-Poissy,78123,Aïssatou,1,2020
Carrières-sous-Poissy,78123,Bayrem,1,2020
Carrières-sous-Poissy,78123,Bella,1,2020
Carrières-sous-Poissy,78123,Betty,1,2020
Carrières-sous-Poissy,78123,Bilal,1,2020
Carrières-sous-Poissy,78123,Billie,1,2020
Carrières-sous-Poissy,78123,Boureïma,1,2020
Carrières-sous-Poissy,78123,Cameron,1,2020
Carrières-sous-Poissy,78123,Camron,1,2020
Carrières-sous-Poissy,78123,Camélia,1,2020
Carrières-sous-Poissy,78123,Carl,1,2020
Carrières-sous-Poissy,78123,Charlie,1,2020
Carrières-sous-Poissy,78123,Chloé,1,2020
Carrières-sous-Poissy,78123,Côme,1,2020
Carrières-sous-Poissy,78123,Daniel,2,2020
Carrières-sous-Poissy,78123,Daniella,1,2020
Carrières-sous-Poissy,78123,Dawid,1,2020
Carrières-sous-Poissy,78123,Dehliany,1,2020
Carrières-sous-Poissy,78123,Demba,1,2020
Carrières-sous-Poissy,78123,Deyae,1,2020
Carrières-sous-Poissy,78123,Diamilatou,1,2020
Carrières-sous-Poissy,78123,Diana,1,2020
Carrières-sous-Poissy,78123,Diane,1,2020
Carrières-sous-Poissy,78123,Diarry,1,2020
Carrières-sous-Poissy,78123,Dibor,1,2020
Carrières-sous-Poissy,78123,Dienabou,1,2020
Carrières-sous-Poissy,78123,Dinis,1,2020
Carrières-sous-Poissy,78123,Diyé,1,2020
Carrières-sous-Poissy,78123,Djibril,1,2020
Carrières-sous-Poissy,78123,Eden,4,2020
Carrières-sous-Poissy,78123,Eduard,1,2020
Carrières-sous-Poissy,78123,Efraim,1,2020
Carrières-sous-Poissy,78123,Eleana,1,2020
Carrières-sous-Poissy,78123,Elhadji-Moctar,1,2020
Carrières-sous-Poissy,78123,Elian,1,2020
Carrières-sous-Poissy,78123,Elina,1,2020
Carrières-sous-Poissy,78123,Eline,1,2020
Carrières-sous-Poissy,78123,Eliott,2,2020
Carrières-sous-Poissy,78123,Elsiane,1,2020
Carrières-sous-Poissy,78123,Ely,1,2020
Carrières-sous-Poissy,78123,Emilie,1,2020
Carrières-sous-Poissy,78123,Emna,3,2020
Carrières-sous-Poissy,78123,Enael,1,2020
Carrières-sous-Poissy,78123,Enzo,1,2020
Carrières-sous-Poissy,78123,Eslem,1,2020
Carrières-sous-Poissy,78123,Ethan,3,2020
Carrières-sous-Poissy,78123,Evan,1,2020
Carrières-sous-Poissy,78123,Eymen,1,2020
Carrières-sous-Poissy,78123,Ezio,1,2020
Carrières-sous-Poissy,78123,Ezra,1,2020
Carrières-sous-Poissy,78123,Ezéquiel,1,2020
Carrières-sous-Poissy,78123,Fadel,1,2020
Carrières-sous-Poissy,78123,Fatima,1,2020
Carrières-sous-Poissy,78123,Fatoumata,2,2020
Carrières-sous-Poissy,78123,Flavien,1,2020
Carrières-sous-Poissy,78123,Flavio,1,2020
Carrières-sous-Poissy,78123,Francisca,1,2020
Carrières-sous-Poissy,78123,Fâtouma,1,2020
Carrières-sous-Poissy,78123,Gabin,1,2020
Carrières-sous-Poissy,78123,Gabriel,2,2020
Carrières-sous-Poissy,78123,Ghjuvan,1,2020
Carrières-sous-Poissy,78123,Giany,1,2020
Carrières-sous-Poissy,78123,Giulia,1,2020
Carrières-sous-Poissy,78123,Guy,1,2020
Carrières-sous-Poissy,78123,Gwen,1,2020
Carrières-sous-Poissy,78123,Hana,1,2020
Carrières-sous-Poissy,78123,Haroun,1,2020
Carrières-sous-Poissy,78123,Haydan,1,2020
Carrières-sous-Poissy,78123,Hayden,1,2020
Carrières-sous-Poissy,78123,Hazal-Eslem,1,2020
Carrières-sous-Poissy,78123,Henri,1,2020
Carrières-sous-Poissy,78123,Hiba,1,2020
Carrières-sous-Poissy,78123,Hopelyza,1,2020
Carrières-sous-Poissy,78123,Hélios,1,2020
Carrières-sous-Poissy,78123,Héloïse,1,2020
Carrières-sous-Poissy,78123,Ibrahim,1,2020
Carrières-sous-Poissy,78123,Ilyan,1,2020
Carrières-sous-Poissy,78123,Ilyass,1,2020
Carrières-sous-Poissy,78123,Ilyes,1,2020
Carrières-sous-Poissy,78123,Imraan,1,2020
Carrières-sous-Poissy,78123,Imran,1,2020
Carrières-sous-Poissy,78123,Inès,1,2020
Carrières-sous-Poissy,78123,Ionut,1,2020
Carrières-sous-Poissy,78123,Iria,1,2020
Carrières-sous-Poissy,78123,Iris,2,2020
Carrières-sous-Poissy,78123,Isaac,1,2020
Carrières-sous-Poissy,78123,Isabella,1,2020
Carrières-sous-Poissy,78123,Ismael,2,2020
Carrières-sous-Poissy,78123,Ismaïl,1,2020
Carrières-sous-Poissy,78123,Issa,2,2020
Carrières-sous-Poissy,78123,Issam,1,2020
Carrières-sous-Poissy,78123,Ivana,1,2020
Carrières-sous-Poissy,78123,Izzie,1,2020
Carrières-sous-Poissy,78123,Jade,3,2020
Carrières-sous-Poissy,78123,Jahyan,1,2020
Carrières-sous-Poissy,78123,Janna,2,2020
Carrières-sous-Poissy,78123,Jannah,1,2020
Carrières-sous-Poissy,78123,Jannat,1,2020
Carrières-sous-Poissy,78123,Jasmine,1,2020
Carrières-sous-Poissy,78123,Jassim,1,2020
Carrières-sous-Poissy,78123,Jenna,1,2020
Carrières-sous-Poissy,78123,Jinane,1,2020
Carrières-sous-Poissy,78123,Joanna-Esther,1,2020
Carrières-sous-Poissy,78123,Joséphine,1,2020
Carrières-sous-Poissy,78123,Joyce,1,2020
Carrières-sous-Poissy,78123,Jude-Ismaël,1,2020
Carrières-sous-Poissy,78123,Jules,1,2020
Carrières-sous-Poissy,78123,Julia,1,2020
Carrières-sous-Poissy,78123,Juliann,1,2020
Carrières-sous-Poissy,78123,Kablan,1,2020
Carrières-sous-Poissy,78123,Kadidja,1,2020
Carrières-sous-Poissy,78123,Kassim,2,2020
Carrières-sous-Poissy,78123,Kathyrn,1,2020
Carrières-sous-Poissy,78123,Kayla,2,2020
Carrières-sous-Poissy,78123,Kayssa,1,2020
Carrières-sous-Poissy,78123,Kaïla,1,2020
Carrières-sous-Poissy,78123,Kenza,1,2020
Carrières-sous-Poissy,78123,Khadija,1,2020
Carrières-sous-Poissy,78123,Khalil,1,2020
Carrières-sous-Poissy,78123,Koralia,1,2020
Carrières-sous-Poissy,78123,Kylian,1,2020
Carrières-sous-Poissy,78123,Lamya,1,2020
Carrières-sous-Poissy,78123,Lana,1,2020
Carrières-sous-Poissy,78123,Lauric,1,2020
Carrières-sous-Poissy,78123,Leïna,1,2020
Carrières-sous-Poissy,78123,Liam,2,2020
Carrières-sous-Poissy,78123,Lila,1,2020
Carrières-sous-Poissy,78123,Lily,1,2020
Carrières-sous-Poissy,78123,Lily-Danielle,1,2020
Carrières-sous-Poissy,78123,Lina,3,2020
Carrières-sous-Poissy,78123,Liv,1,2020
Carrières-sous-Poissy,78123,Livia,2,2020
Carrières-sous-Poissy,78123,Logan,1,2020
Carrières-sous-Poissy,78123,Lohan,1,2020
Carrières-sous-Poissy,78123,Louise,1,2020
Carrières-sous-Poissy,78123,Lu-Weimin,1,2020
Carrières-sous-Poissy,78123,Luca,1,2020
Carrières-sous-Poissy,78123,Lucas,1,2020
Carrières-sous-Poissy,78123,Lucien,1,2020
Carrières-sous-Poissy,78123,Lukas,1,2020
Carrières-sous-Poissy,78123,Lya,1,2020
Carrières-sous-Poissy,78123,Lyam,2,2020
Carrières-sous-Poissy,78123,Lyana,1,2020
Carrières-sous-Poissy,78123,Lyne,1,2020
Carrières-sous-Poissy,78123,Léa,1,2020
Carrières-sous-Poissy,78123,Léandre,1,2020
Carrières-sous-Poissy,78123,Léandro,1,2020
Carrières-sous-Poissy,78123,Léna,2,2020
Carrières-sous-Poissy,78123,Léon,3,2020
Carrières-sous-Poissy,78123,Léontine,1,2020
Carrières-sous-Poissy,78123,Magali,1,2020
Carrières-sous-Poissy,78123,Mahalia,1,2020
Carrières-sous-Poissy,78123,Mahana,1,2020
Carrières-sous-Poissy,78123,Mahdi,1,2020
Carrières-sous-Poissy,78123,Maka,1,2020
Carrières-sous-Poissy,78123,Malika,1,2020
Carrières-sous-Poissy,78123,Malo,1,2020
Carrières-sous-Poissy,78123,Mame,1,2020
Carrières-sous-Poissy,78123,Manel,2,2020
Carrières-sous-Poissy,78123,Marceau,1,2020
Carrières-sous-Poissy,78123,Marguerite,1,2020
Carrières-sous-Poissy,78123,Mariama,2,2020
Carrières-sous-Poissy,78123,Mariame,1,2020
Carrières-sous-Poissy,78123,Marie-Lys,1,2020
Carrières-sous-Poissy,78123,Mariette,1,2020
Carrières-sous-Poissy,78123,Marisa,1,2020
Carrières-sous-Poissy,78123,Marius,1,2020
Carrières-sous-Poissy,78123,Marlène,1,2020
Carrières-sous-Poissy,78123,Martin,1,2020
Carrières-sous-Poissy,78123,Marwan,1,2020
Carrières-sous-Poissy,78123,Matt,1,2020
Carrières-sous-Poissy,78123,Matteo,1,2020
Carrières-sous-Poissy,78123,Maty,1,2020
Carrières-sous-Poissy,78123,Maylan,1,2020
Carrières-sous-Poissy,78123,Mayson,1,2020
Carrières-sous-Poissy,78123,Mazine,1,2020
Carrières-sous-Poissy,78123,Maël,1,2020
Carrières-sous-Poissy,78123,Maëlle,1,2020
Carrières-sous-Poissy,78123,Maïmouna,1,2020
Carrières-sous-Poissy,78123,Maïwen,1,2020
Carrières-sous-Poissy,78123,Mehdi,1,2020
Carrières-sous-Poissy,78123,Mia,1,2020
Carrières-sous-Poissy,78123,Mila,2,2020
Carrières-sous-Poissy,78123,Milhann,1,2020
Carrières-sous-Poissy,78123,Mira,1,2020
Carrières-sous-Poissy,78123,Mohamed,3,2020
Carrières-sous-Poissy,78123,Moussa,1,2020
Carrières-sous-Poissy,78123,Moustapha,1,2020
Carrières-sous-Poissy,78123,Mya,1,2020
Carrières-sous-Poissy,78123,Myron,1,2020
Carrières-sous-Poissy,78123,Mélissa,1,2020
Carrières-sous-Poissy,78123,Mélissandre,1,2020
Carrières-sous-Poissy,78123,Nabiboure,1,2020
Carrières-sous-Poissy,78123,Nacim,1,2020
Carrières-sous-Poissy,78123,Nadine,1,2020
Carrières-sous-Poissy,78123,Nadir,1,2020
Carrières-sous-Poissy,78123,Naseem,1,2020
Carrières-sous-Poissy,78123,Nathan,1,2020
Carrières-sous-Poissy,78123,Nathanaël,1,2020
Carrières-sous-Poissy,78123,Naya,1,2020
Carrières-sous-Poissy,78123,Nayla,1,2020
Carrières-sous-Poissy,78123,Nazla,1,2020
Carrières-sous-Poissy,78123,Naéthann,1,2020
Carrières-sous-Poissy,78123,Naël,1,2020
Carrières-sous-Poissy,78123,Naïl,1,2020
Carrières-sous-Poissy,78123,Naïla,1,2020
Carrières-sous-Poissy,78123,Nedjma,1,2020
Carrières-sous-Poissy,78123,Neha,1,2020
Carrières-sous-Poissy,78123,Nelly,1,2020
Carrières-sous-Poissy,78123,Nia,1,2020
Carrières-sous-Poissy,78123,Nizar,1,2020
Carrières-sous-Poissy,78123,Noah,4,2020
Carrières-sous-Poissy,78123,Nolwenn,1,2020
Carrières-sous-Poissy,78123,Nour,2,2020
Carrières-sous-Poissy,78123,Océane,1,2020
Carrières-sous-Poissy,78123,Olivia,1,2020
Carrières-sous-Poissy,78123,Olivier,1,2020
Carrières-sous-Poissy,78123,Ousmane-Saliou,1,2020
Carrières-sous-Poissy,78123,Owen,1,2020
Carrières-sous-Poissy,78123,Pitshou,1,2020
Carrières-sous-Poissy,78123,Rafaël,2,2020
Carrières-sous-Poissy,78123,Rayan,3,2020
Carrières-sous-Poissy,78123,Rayhana,1,2020
Carrières-sous-Poissy,78123,Rihem,1,2020
Carrières-sous-Poissy,78123,Rose,1,2020
Carrières-sous-Poissy,78123,Sadio,1,2020
Carrières-sous-Poissy,78123,Safwan,1,2020
Carrières-sous-Poissy,78123,Sakina,1,2020
Carrières-sous-Poissy,78123,Sam,1,2020
Carrières-sous-Poissy,78123,Samy,1,2020
Carrières-sous-Poissy,78123,Santiago,1,2020
Carrières-sous-Poissy,78123,Sarah,1,2020
Carrières-sous-Poissy,78123,Saïna,1,2020
Carrières-sous-Poissy,78123,Seydina,1,2020
Carrières-sous-Poissy,78123,Seymen,1,2020
Carrières-sous-Poissy,78123,Sia,1,2020
Carrières-sous-Poissy,78123,Sira,1,2020
Carrières-sous-Poissy,78123,Soan,1,2020
Carrières-sous-Poissy,78123,Sofia,2,2020
Carrières-sous-Poissy,78123,Sofiane,1,2020
Carrières-sous-Poissy,78123,Sohan,2,2020
Carrières-sous-Poissy,78123,Sojoud,1,2020
Carrières-sous-Poissy,78123,Soukaina,1,2020
Carrières-sous-Poissy,78123,Soumeen,1,2020
Carrières-sous-Poissy,78123,Stan,1,2020
Carrières-sous-Poissy,78123,Talia,1,2020
Carrières-sous-Poissy,78123,Tarek,1,2020
Carrières-sous-Poissy,78123,Tennessee,1,2020
Carrières-sous-Poissy,78123,Tenzin-Dechen,1,2020
Carrières-sous-Poissy,78123,Thaïs,1,2020
Carrières-sous-Poissy,78123,Thibault,1,2020
Carrières-sous-Poissy,78123,Tiago,1,2020
Carrières-sous-Poissy,78123,Tidjan,1,2020
Carrières-sous-Poissy,78123,Timothée,1,2020
Carrières-sous-Poissy,78123,Tom,1,2020
Carrières-sous-Poissy,78123,Toumani,1,2020
Carrières-sous-Poissy,78123,Tyron,1,2020
Carrières-sous-Poissy,78123,Valérian,1,2020
Carrières-sous-Poissy,78123,Venba,1,2020
Carrières-sous-Poissy,78123,Victoire,1,2020
Carrières-sous-Poissy,78123,Victor,1,2020
Carrières-sous-Poissy,78123,Vladimir,1,2020
Carrières-sous-Poissy,78123,Yahya,1,2020
Carrières-sous-Poissy,78123,Ylies,1,2020
Carrières-sous-Poissy,78123,Ysaline,1,2020
Carrières-sous-Poissy,78123,Yusuf,1,2020
Carrières-sous-Poissy,78123,Zakaria,2,2020
Carrières-sous-Poissy,78123,Zalika,1,2020
Carrières-sous-Poissy,78123,Zéphyr,1,2020
Carrières-sous-Poissy,78123,ÉLéanore,1,2020
Carrières-sous-Poissy,78123,Éva,1,2020
